Symbol,Date,Close
DRM,9/18/2015,15.04
DRM,9/21/2015,14.7
DRM,9/22/2015,14.76
DRM,9/23/2015,14.52
DRM,9/24/2015,14.74
DRM,9/25/2015,14.7
DRM,9/28/2015,14.24
DRM,9/29/2015,14.24
DRM,9/30/2015,14.06
DRM,10/1/2015,13.4
DRM,10/2/2015,13.64
DRM,10/5/2015,14.44
DRM,10/6/2015,14.46
DRM,10/7/2015,14.58
DRM,10/8/2015,14.56
DRM,10/9/2015,14.52
DRM,10/13/2015,14.22
DRM,10/14/2015,14.14
DRM,10/15/2015,14.08
DRM,10/16/2015,14.1
DRM,10/19/2015,14.26
DRM,10/20/2015,14.32
DRM,10/21/2015,14.3
DRM,10/22/2015,14.5
DRM,10/23/2015,14.62
DRM,10/26/2015,14.66
DRM,10/27/2015,14.62
DRM,10/28/2015,14.8
DRM,10/29/2015,14.88
DRM,10/30/2015,14.74
DRM,11/2/2015,14.78
DRM,11/3/2015,14.98
DRM,11/4/2015,14.64
DRM,11/5/2015,14.66
DRM,11/6/2015,15.04
DRM,11/9/2015,15.04
DRM,11/10/2015,14.92
DRM,11/11/2015,14.96
DRM,11/12/2015,15.08
DRM,11/13/2015,14.62
DRM,11/16/2015,14.96
DRM,11/17/2015,15.14
DRM,11/18/2015,15.2
DRM,11/19/2015,15.06
DRM,11/20/2015,15.04
DRM,11/23/2015,14.8
DRM,11/24/2015,14.9
DRM,11/25/2015,14.56
DRM,11/26/2015,14.78
DRM,11/27/2015,14.46
DRM,11/30/2015,14.38
DRM,12/1/2015,14.5
DRM,12/2/2015,14
DRM,12/3/2015,14.04
DRM,12/4/2015,14
DRM,12/7/2015,13.8
DRM,12/8/2015,13.6
DRM,12/9/2015,14.02
DRM,12/10/2015,14.14
DRM,12/11/2015,14.08
DRM,12/14/2015,13.92
DRM,12/15/2015,13.62
DRM,12/16/2015,13.7
DRM,12/17/2015,13.24
DRM,12/18/2015,13.08
DRM,12/21/2015,14.38
DRM,12/22/2015,14.38
DRM,12/23/2015,14.88
DRM,12/24/2015,15.08
DRM,12/29/2015,14.16
DRM,12/30/2015,14.24
DRM,12/31/2015,14.54
DRM,1/4/2016,14.98
DRM,1/5/2016,15.36
DRM,1/6/2016,15.48
DRM,1/7/2016,14.88
DRM,1/8/2016,14.86
DRM,1/11/2016,14.36
DRM,1/12/2016,13.44
DRM,1/13/2016,12.88
DRM,1/14/2016,13.18
DRM,1/15/2016,13.1
DRM,1/18/2016,12.88
DRM,1/19/2016,13
DRM,1/20/2016,12.98
DRM,1/21/2016,14.64
DRM,1/22/2016,14.38
DRM,1/25/2016,14.26
DRM,1/26/2016,14.72
DRM,1/27/2016,13.9
DRM,1/28/2016,14.54
DRM,1/29/2016,14.78
DRM,2/1/2016,14.9
DRM,2/2/2016,14.36
DRM,2/3/2016,15.16
DRM,2/4/2016,14.72
DRM,2/5/2016,14.58
DRM,2/8/2016,14.1
DRM,2/9/2016,13
DRM,2/10/2016,12.88
DRM,2/11/2016,12.82
DRM,2/12/2016,13.98
DRM,2/16/2016,14.18
DRM,2/17/2016,14.06
DRM,2/18/2016,14.08
DRM,2/19/2016,14.28
DRM,2/22/2016,14.38
DRM,2/23/2016,14.48
DRM,2/24/2016,14.98
DRM,2/25/2016,14.86
DRM,2/26/2016,15
DRM,2/29/2016,15.34
DRM,3/1/2016,16.04
DRM,3/2/2016,16.94
DRM,3/3/2016,17.36
DRM,3/4/2016,16.26
DRM,3/7/2016,15.48
DRM,3/8/2016,15.82
DRM,3/9/2016,15.2
DRM,3/10/2016,15.46
DRM,3/11/2016,15.82
DRM,3/14/2016,16.18
DRM,3/15/2016,15.84
DRM,3/16/2016,16.04
DRM,3/17/2016,16.2
DRM,3/18/2016,17.3
DRM,3/21/2016,16.8
DRM,3/22/2016,16.46
DRM,3/23/2016,16.3
DRM,3/24/2016,16.08
DRM,3/28/2016,15.82
DRM,3/29/2016,16.08
DRM,3/30/2016,15.98
DRM,3/31/2016,16.44
DRM,4/1/2016,16.18
DRM,4/4/2016,15.96
DRM,4/6/2016,15.62
DRM,4/7/2016,15.36
DRM,4/8/2016,15.14
DRM,4/11/2016,15.1
DRM,4/12/2016,15.38
DRM,4/13/2016,15.64
DRM,4/14/2016,15.66
DRM,4/15/2016,15.34
DRM,4/18/2016,15.68
DRM,4/19/2016,15.92
DRM,4/20/2016,16
DRM,4/21/2016,15.98
DRM,4/22/2016,16
DRM,4/25/2016,15.94
DRM,4/26/2016,15.8
DRM,4/27/2016,15.74
DRM,4/28/2016,15.28
DRM,4/29/2016,15.28
DRM,5/2/2016,15.2
DRM,5/3/2016,15.3
DRM,5/4/2016,15.2
DRM,5/5/2016,15.4
DRM,5/6/2016,15.52
DRM,5/9/2016,15.32
DRM,5/10/2016,15.52
DRM,5/11/2016,15.7
DRM,5/12/2016,15.62
DRM,5/13/2016,15.56
DRM,5/16/2016,15.38
DRM,5/17/2016,15.54
DRM,5/18/2016,15.58
DRM,5/19/2016,15.96
DRM,5/20/2016,15.56
DRM,5/24/2016,15.52
DRM,5/25/2016,15.58
DRM,5/26/2016,15.44
DRM,5/27/2016,15.5
DRM,5/30/2016,16.2
DRM,5/31/2016,15.6
DRM,6/1/2016,15.54
DRM,6/2/2016,15.38
DRM,6/3/2016,15.74
DRM,6/6/2016,15.6
DRM,6/7/2016,15.74
DRM,6/8/2016,15.8
DRM,6/9/2016,15.64
DRM,6/10/2016,15.34
DRM,6/13/2016,15.28
DRM,6/14/2016,15.7
DRM,6/15/2016,15.5
DRM,6/16/2016,15.3
DRM,6/17/2016,15.62
DRM,6/20/2016,15.68
DRM,6/21/2016,15.5
DRM,6/22/2016,15.6
DRM,6/23/2016,15.56
DRM,6/24/2016,15.3
DRM,6/27/2016,15.56
DRM,6/28/2016,15.72
DRM,6/29/2016,15.92
DRM,6/30/2016,15.96
DRM,7/4/2016,15.95
DRM,7/5/2016,15.98
DRM,7/6/2016,16
DRM,7/7/2016,15.68
DRM,7/8/2016,15.78
DRM,7/11/2016,15.92
DRM,7/12/2016,15.64
DRM,7/13/2016,15.98
DRM,7/14/2016,15.98
DRM,7/15/2016,15.92
DRM,7/18/2016,15.96
DRM,7/19/2016,15.98
DRM,7/20/2016,16.12
DRM,7/21/2016,16.42
DRM,7/22/2016,16.78
DRM,7/25/2016,16.98
DRM,7/26/2016,17.44
DRM,7/27/2016,17.24
DRM,7/28/2016,17.06
DRM,7/29/2016,17
DRM,8/2/2016,16.04
DRM,8/3/2016,15.88
DRM,8/4/2016,15.72
DRM,8/5/2016,15.7
DRM,8/8/2016,16.22
DRM,8/9/2016,16.14
DRM,8/10/2016,16.06
DRM,8/11/2016,16.48
DRM,8/12/2016,16.12
DRM,8/15/2016,16.2
DRM,8/16/2016,15.78
DRM,8/17/2016,15.52
DRM,8/18/2016,15.54
DRM,8/19/2016,15.46
DRM,8/22/2016,15.12
DRM,8/23/2016,15.34
DRM,8/24/2016,15
DRM,8/25/2016,15
DRM,8/26/2016,15.1
DRM,8/29/2016,15.3
DRM,8/30/2016,15.34
DRM,8/31/2016,15.96
DRM,9/1/2016,15.56
DRM,9/2/2016,15.46
DRM,9/6/2016,15.56
DRM,9/7/2016,15.48
DRM,9/8/2016,15.6
DRM,9/9/2016,15.74
DRM,9/12/2016,15.24
DRM,9/13/2016,14.82
DRM,9/14/2016,14.48
DRM,9/15/2016,14.5
DRM,9/16/2016,14.88
DRM,9/19/2016,14.4
DRM,9/20/2016,14.58
DRM,9/21/2016,14.62
DRM,9/22/2016,14.66
DRM,9/23/2016,15.06
DRM,9/26/2016,14.9
DRM,9/27/2016,14.8
DRM,9/28/2016,14.76
DRM,9/29/2016,14.66
DRM,9/30/2016,14.48
DRM,10/3/2016,14.59
DRM,10/4/2016,14.6
DRM,10/5/2016,14.36
DRM,10/6/2016,14.34
DRM,10/7/2016,14.78
DRM,10/11/2016,14.64
DRM,10/12/2016,14.36
DRM,10/13/2016,14.42
DRM,10/14/2016,14.34
DRM,10/17/2016,14.3
DRM,10/18/2016,14.3
DRM,10/19/2016,14.24
DRM,10/20/2016,14.3
DRM,10/21/2016,14.48
DRM,10/24/2016,14.56
DRM,10/25/2016,14.2
DRM,10/26/2016,14.14
DRM,10/27/2016,14.3
DRM,10/28/2016,14.02
DRM,10/31/2016,13.82
DRM,11/1/2016,13.52
DRM,11/2/2016,13.56
DRM,11/3/2016,13.52
DRM,11/4/2016,13.42
DRM,11/7/2016,13.5
DRM,11/8/2016,13.32
DRM,11/9/2016,13.28
DRM,11/10/2016,13.46
DRM,11/11/2016,13.42
DRM,11/14/2016,13.9
DRM,11/15/2016,14.18
DRM,11/16/2016,13.48
DRM,11/17/2016,13.6
DRM,11/18/2016,13.36
DRM,11/21/2016,13.46
DRM,11/22/2016,13.14
DRM,11/23/2016,12.64
DRM,11/24/2016,12.84
DRM,11/25/2016,12.9
DRM,11/28/2016,12.9
DRM,11/29/2016,12.88
DRM,11/30/2016,12.7
DRM,12/1/2016,12.72
DRM,12/2/2016,12.84
DRM,12/5/2016,12.98
DRM,12/6/2016,12.98
DRM,12/7/2016,13.1
DRM,12/8/2016,12.98
DRM,12/9/2016,13.32
DRM,12/12/2016,13.16
DRM,12/13/2016,13.28
DRM,12/14/2016,13.18
DRM,12/15/2016,13.18
DRM,12/16/2016,13.66
DRM,12/19/2016,13.16
DRM,12/20/2016,13.2
DRM,12/21/2016,13.3
DRM,12/22/2016,12.92
DRM,12/23/2016,12.88
DRM,12/28/2016,12.84
DRM,12/29/2016,13.1
DRM,12/30/2016,13.52
DRM,1/3/2017,13.78
DRM,1/4/2017,14.14
DRM,1/5/2017,14.06
DRM,1/6/2017,13.84
DRM,1/9/2017,13.74
DRM,1/10/2017,13.6
DRM,1/11/2017,13.56
DRM,1/12/2017,13.5
DRM,1/13/2017,13.56
DRM,1/16/2017,13.8
DRM,1/17/2017,13.58
DRM,1/18/2017,13.56
DRM,1/19/2017,13.54
DRM,1/20/2017,13.6
DRM,1/23/2017,13.52
DRM,1/24/2017,13.68
DRM,1/25/2017,13.86
DRM,1/26/2017,13.66
DRM,1/27/2017,13.66
DRM,1/30/2017,13.52
DRM,1/31/2017,13.5
DRM,2/1/2017,13.56
DRM,2/2/2017,13.54
DRM,2/3/2017,13.56
DRM,2/6/2017,13.48
DRM,2/7/2017,13.44
DRM,2/8/2017,13.58
DRM,2/9/2017,13.46
DRM,2/10/2017,13.58
DRM,2/13/2017,13.66
DRM,2/14/2017,13.8
DRM,2/15/2017,13.52
DRM,2/16/2017,13.5
DRM,2/17/2017,13.84
DRM,2/21/2017,13.6
DRM,2/22/2017,13.6
DRM,2/23/2017,13.92
DRM,2/24/2017,13.96
DRM,2/27/2017,13.7
DRM,2/28/2017,13.44
DRM,3/1/2017,13.88
DRM,3/2/2017,13.86
DRM,3/3/2017,13.74
DRM,3/6/2017,13.66
DRM,3/7/2017,13.66
DRM,3/8/2017,13.62
DRM,3/9/2017,13.62
DRM,3/10/2017,13.5
DRM,3/13/2017,13.48
DRM,3/14/2017,13.24
DRM,3/15/2017,13.14
DRM,3/16/2017,13.1
DRM,3/17/2017,13.1
DRM,3/20/2017,13.2
DRM,3/21/2017,13.08
DRM,3/22/2017,13.14
DRM,3/23/2017,13.14
DRM,3/24/2017,13.22
DRM,3/27/2017,13.24
DRM,3/28/2017,13.2
DRM,3/29/2017,13.54
DRM,3/30/2017,13.64
DRM,3/31/2017,13.6
DRM,4/3/2017,13.78
DRM,4/4/2017,13.86
DRM,4/5/2017,13.76
DRM,4/6/2017,13.88
DRM,4/7/2017,14
DRM,4/10/2017,13.96
DRM,4/11/2017,14
DRM,4/12/2017,13.6
DRM,4/13/2017,13.44
DRM,4/17/2017,13.42
DRM,4/18/2017,13.38
DRM,4/19/2017,13.32
DRM,4/20/2017,13.3
DRM,4/21/2017,13.46
DRM,4/24/2017,13.3
DRM,4/25/2017,13.34
DRM,4/26/2017,13.28
DRM,4/27/2017,13.34
DRM,4/28/2017,13.2
DRM,5/1/2017,13.14
DRM,5/2/2017,13.08
DRM,5/3/2017,13
DRM,5/4/2017,13.1
DRM,5/5/2017,13.12
DRM,5/8/2017,13.14
DRM,5/9/2017,13.24
DRM,5/10/2017,13.32
DRM,5/11/2017,13.2
DRM,5/12/2017,13.18
DRM,5/15/2017,13.56
DRM,5/16/2017,13.64
DRM,5/17/2017,13.1
DRM,5/18/2017,13.6
DRM,5/19/2017,15.08
DRM,5/23/2017,16.44
DRM,5/24/2017,15.82
DRM,5/25/2017,15.39
DRM,5/26/2017,15.46
DRM,5/29/2017,15.74
DRM,5/30/2017,15.44
DRM,5/31/2017,14.9
DRM,6/1/2017,15.18
DRM,6/2/2017,15.34
DRM,6/5/2017,15.16
DRM,6/6/2017,15.18
DRM,6/7/2017,15.5
DRM,6/8/2017,15.58
DRM,6/9/2017,15.36
DRM,6/12/2017,15.3
DRM,6/13/2017,15.26
DRM,6/14/2017,15.3
DRM,6/15/2017,15.22
DRM,6/16/2017,15.6
DRM,6/19/2017,15
DRM,6/20/2017,14.7
DRM,6/21/2017,14.4
DRM,6/22/2017,14.78
DRM,6/23/2017,14.9
DRM,6/26/2017,14.8
DRM,6/27/2017,14.75
DRM,6/28/2017,14.88
DRM,6/29/2017,14.82
DRM,6/30/2017,14.72
DRM,7/4/2017,14.56
DRM,7/5/2017,14.72
DRM,7/6/2017,14.6
DRM,7/7/2017,14.52
DRM,7/10/2017,14.46
DRM,7/11/2017,14.48
DRM,7/12/2017,14.64
DRM,7/13/2017,14.5
DRM,7/14/2017,14.5
DRM,7/17/2017,14.34
DRM,7/18/2017,14.54
DRM,7/19/2017,14.66
DRM,7/20/2017,14.72
DRM,7/21/2017,14.72
DRM,7/24/2017,14.7
DRM,7/25/2017,14.76
DRM,7/26/2017,14.8
DRM,7/27/2017,14.75
DRM,7/28/2017,14.84
DRM,7/31/2017,14.74
DRM,8/1/2017,14.42
DRM,8/2/2017,14.32
DRM,8/3/2017,14.52
DRM,8/4/2017,14.36
DRM,8/8/2017,14.24
DRM,8/9/2017,14.02
DRM,8/10/2017,13.96
DRM,8/11/2017,14.5
DRM,8/14/2017,14.6
DRM,8/15/2017,14.4
DRM,8/16/2017,14.18
DRM,8/17/2017,14.32
DRM,8/18/2017,14.2
DRM,8/21/2017,14.14
DRM,8/22/2017,14.12
DRM,8/23/2017,14.1
DRM,8/24/2017,14.06
DRM,8/25/2017,14.1
DRM,8/28/2017,14.04
DRM,8/29/2017,14.14
DRM,8/30/2017,14.38
DRM,8/31/2017,14.7
DRM,9/1/2017,14.72
DRM,9/5/2017,14.6
DRM,9/6/2017,14.58
DRM,9/7/2017,14.42
DRM,9/8/2017,14.52
DRM,9/11/2017,14.4
DRM,9/12/2017,14.1
DRM,9/13/2017,14.24
DRM,9/14/2017,14.24
DRM,9/15/2017,14.5
DRM,9/18/2017,14.5
DRM,9/19/2017,14.56
DRM,9/20/2017,14.58
DRM,9/21/2017,14.6
DRM,9/22/2017,14.76
DRM,9/25/2017,14.54
DRM,9/26/2017,14.48
DRM,9/27/2017,14.48
DRM,9/28/2017,14.5
DRM,9/29/2017,14.44
DRM,10/2/2017,14.48
DRM,10/3/2017,14.44
DRM,10/4/2017,14.56
DRM,10/5/2017,14.5
DRM,10/6/2017,14.58
DRM,10/10/2017,14.6
DRM,10/11/2017,14.56
DRM,10/12/2017,14.58
DRM,10/13/2017,14.6
DRM,10/16/2017,14.24
DRM,10/17/2017,14.32
DRM,10/18/2017,14.6
DRM,10/19/2017,14.6
DRM,10/20/2017,14.64
DRM,10/23/2017,14.76
DRM,10/24/2017,14.82
DRM,10/25/2017,14.88
DRM,10/26/2017,14.76
DRM,10/27/2017,14.78
DRM,10/30/2017,14.68
DRM,10/31/2017,14.7
DRM,11/1/2017,15.16
DRM,11/2/2017,14.9
DRM,11/3/2017,14.86
DRM,11/6/2017,15
DRM,11/7/2017,15.06
DRM,11/8/2017,15.24
DRM,11/9/2017,15.14
DRM,11/10/2017,15.14
DRM,11/13/2017,15.52
DRM,11/14/2017,15.78
DRM,11/15/2017,15.82
DRM,11/16/2017,16
DRM,11/17/2017,16.06
DRM,11/20/2017,15.92
DRM,11/21/2017,15.76
DRM,11/22/2017,16
DRM,11/23/2017,15.98
DRM,11/24/2017,15.96
DRM,11/27/2017,15.76
DRM,11/28/2017,15.86
DRM,11/29/2017,15.8
DRM,11/30/2017,16.2
DRM,12/1/2017,16.3
DRM,12/4/2017,16.32
DRM,12/5/2017,16.22
DRM,12/6/2017,16.24
DRM,12/7/2017,16.2
DRM,12/8/2017,16.24
DRM,12/11/2017,16.16
DRM,12/12/2017,16.02
DRM,12/13/2017,16.02
DRM,12/14/2017,16
DRM,12/15/2017,15.7
DRM,12/18/2017,15.9
DRM,12/19/2017,15.98
DRM,12/20/2017,15.52
DRM,12/21/2017,15.24
DRM,12/22/2017,15.52
DRM,12/27/2017,15.3
DRM,12/28/2017,15.22
DRM,12/29/2017,15.52
DRM,1/2/2018,15.5
DRM,1/3/2018,15.48
DRM,1/4/2018,15.5
DRM,1/5/2018,15.32
DRM,1/8/2018,15.48
DRM,1/9/2018,15.36
DRM,1/10/2018,15.22
DRM,1/11/2018,15.38
DRM,1/12/2018,15.24
DRM,1/15/2018,15.1
DRM,1/16/2018,15.14
DRM,1/17/2018,15.54
DRM,1/18/2018,15.78
DRM,1/19/2018,16.18
DRM,1/22/2018,16.38
DRM,1/23/2018,16.24
DRM,1/24/2018,16.04
DRM,1/25/2018,15.96
DRM,1/26/2018,15.68
DRM,1/29/2018,15.82
DRM,1/30/2018,15.58
DRM,1/31/2018,15.62
DRM,2/1/2018,15.6
DRM,2/2/2018,15.48
DRM,2/5/2018,14.94
DRM,2/6/2018,14.6
DRM,2/7/2018,14.76
DRM,2/8/2018,14.44
DRM,2/9/2018,14.16
DRM,2/12/2018,14.26
DRM,2/13/2018,14.18
DRM,2/14/2018,14.78
DRM,2/15/2018,14.72
DRM,2/16/2018,14.8
DRM,2/20/2018,14.5
DRM,2/21/2018,14.52
DRM,2/22/2018,14.62
DRM,2/23/2018,14.82
DRM,2/26/2018,14.7
DRM,2/27/2018,14.88
DRM,2/28/2018,14.96
DRM,3/1/2018,15.38
DRM,3/2/2018,15.46
DRM,3/5/2018,15.3
DRM,3/6/2018,15.3
DRM,3/7/2018,15.76
DRM,3/8/2018,15.96
DRM,3/9/2018,16
DRM,3/12/2018,15.96
DRM,3/13/2018,15.98
DRM,3/14/2018,16.08
DRM,3/15/2018,16.14
DRM,3/16/2018,16.38
DRM,3/19/2018,16.34
DRM,3/20/2018,16.48
DRM,3/21/2018,16.64
DRM,3/22/2018,16.66
DRM,3/23/2018,16.7
DRM,3/26/2018,16.86
DRM,3/27/2018,17.44
DRM,3/28/2018,17.94
DRM,3/29/2018,18.48
DRM,4/2/2018,18.32
DRM,4/3/2018,18.42
DRM,4/4/2018,18.16
DRM,4/5/2018,18.32
DRM,4/6/2018,18.3
DRM,4/9/2018,18.26
DRM,4/10/2018,18.42
DRM,4/11/2018,18.72
DRM,4/12/2018,18.98
DRM,4/13/2018,18.7
DRM,4/16/2018,18.78
DRM,4/17/2018,18.6
DRM,4/18/2018,19.04
DRM,4/19/2018,19.16
DRM,4/20/2018,19.1
DRM,4/23/2018,19.1
DRM,4/24/2018,18.92
DRM,4/25/2018,18.7
DRM,4/26/2018,18.82
DRM,4/27/2018,19.24
DRM,4/30/2018,19.14
DRM,5/1/2018,19.06
DRM,5/2/2018,19.34
DRM,5/3/2018,19.22
DRM,5/4/2018,19.44
DRM,5/7/2018,19.82
DRM,5/8/2018,19.84
DRM,5/9/2018,19.54
DRM,5/10/2018,20
DRM,5/11/2018,20
DRM,5/14/2018,19.86
DRM,5/15/2018,19.96
DRM,5/16/2018,19.96
DRM,5/17/2018,20.22
DRM,5/18/2018,20.68
DRM,5/22/2018,20.74
DRM,5/23/2018,20.7
DRM,5/24/2018,20.54
DRM,5/25/2018,20.68
DRM,5/28/2018,20.8
DRM,5/29/2018,20.62
DRM,5/30/2018,20.5
DRM,5/31/2018,20.56
DRM,6/1/2018,20.34
DRM,6/4/2018,20.5
DRM,6/5/2018,20.18
DRM,6/6/2018,19.98
DRM,6/7/2018,19.76
DRM,6/8/2018,19.8
DRM,6/11/2018,19.44
DRM,6/12/2018,19.42
DRM,6/13/2018,19.36
DRM,6/14/2018,19.46
DRM,6/15/2018,19.62
DRM,6/18/2018,19.6
DRM,6/19/2018,19.6
DRM,6/20/2018,19.68
DRM,6/21/2018,19.8
DRM,6/22/2018,20.24
DRM,6/25/2018,19.86
DRM,6/26/2018,19.54
DRM,6/27/2018,19.54
DRM,6/28/2018,19.44
DRM,6/29/2018,19.46
DRM,7/3/2018,19.38
DRM,7/4/2018,18.82
DRM,7/5/2018,18.92
DRM,7/6/2018,19.1
DRM,7/9/2018,19
DRM,7/10/2018,18.92
DRM,7/11/2018,18.78
DRM,7/12/2018,18.9
DRM,7/13/2018,18.9
DRM,7/16/2018,18.98
DRM,7/17/2018,19.08
DRM,7/18/2018,18.68
DRM,7/19/2018,18.2
DRM,7/20/2018,18.1
DRM,7/23/2018,18.02
DRM,7/24/2018,18.32
DRM,7/25/2018,18.18
DRM,7/26/2018,18.16
DRM,7/27/2018,18
DRM,7/30/2018,17.7
DRM,7/31/2018,17.94
DRM,8/1/2018,17.96
DRM,8/2/2018,17.62
DRM,8/3/2018,17.94
DRM,8/7/2018,17.7
DRM,8/8/2018,17.96
DRM,8/9/2018,17.6
DRM,8/10/2018,17.5
DRM,8/13/2018,17
DRM,8/14/2018,16.98
DRM,8/15/2018,16.22
DRM,8/16/2018,16.82
DRM,8/17/2018,17.4
DRM,8/20/2018,16.68
DRM,8/21/2018,16.74
DRM,8/22/2018,16.7
DRM,8/23/2018,16.64
DRM,8/24/2018,16.36
DRM,8/27/2018,16.24
DRM,8/28/2018,16.22
DRM,8/29/2018,16.02
DRM,8/30/2018,15.78
DRM,8/31/2018,15.56
DRM,9/4/2018,15.3
DRM,9/5/2018,15.44
DRM,9/6/2018,15.42
DRM,9/7/2018,15.46
DRM,9/10/2018,15.72
DRM,9/11/2018,15.92
DRM,9/12/2018,15.46
DRM,9/13/2018,15.54
DRM,9/14/2018,15.92
DRM,9/17/2018,16.04
DRM,9/18/2018,16.66
DRM,9/19/2018,16.36
DRM,9/20/2018,16.58
DRM,9/21/2018,16.88
DRM,9/24/2018,16.66
DRM,9/25/2018,16.5
DRM,9/26/2018,16.28
DRM,9/27/2018,16.34
DRM,9/28/2018,16.16
DRM,10/1/2018,16.24
DRM,10/2/2018,15.98
DRM,10/3/2018,16.06
DRM,10/4/2018,16.08
DRM,10/5/2018,16.14
DRM,10/9/2018,15.96
DRM,10/10/2018,15.74
DRM,10/11/2018,15.1
DRM,10/12/2018,15
DRM,10/15/2018,15.12
DRM,10/16/2018,15.12
DRM,10/17/2018,14.76
DRM,10/18/2018,14.04
DRM,10/19/2018,14.48
DRM,10/22/2018,14.4
DRM,10/23/2018,14.4
DRM,10/24/2018,14.18
DRM,10/25/2018,14.7
DRM,10/26/2018,14.82
DRM,10/29/2018,14.68
DRM,10/30/2018,14.4
DRM,10/31/2018,14.5
DRM,11/1/2018,14.94
DRM,11/2/2018,14.6
DRM,11/5/2018,14.9
DRM,11/6/2018,14.84
DRM,11/7/2018,14.92
DRM,11/8/2018,14.68
DRM,11/9/2018,14.8
DRM,11/12/2018,14.62
DRM,11/13/2018,14.38
DRM,11/14/2018,13.78
DRM,11/15/2018,13.56
DRM,11/16/2018,14.02
DRM,11/19/2018,14.08
DRM,11/20/2018,14.02
DRM,11/21/2018,14
DRM,11/22/2018,14.26
DRM,11/23/2018,14.04
